n_Length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_AtSign,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,label
113,2,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
69,5,0,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
38,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,2,4,0,8,1,11,0,1,0,0,0,0,0,0,0,0,0,0,1
43,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,2,0,1,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
53,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,4,2,5,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
132,2,7,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,4,1,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,5,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,5,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1
42,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,5,5,0,7,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
51,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,3,0,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
64,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,2,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
358,2,1,0,9,1,7,0,6,0,0,0,0,0,0,0,0,0,0,1
127,2,1,1,10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
47,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
92,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,2,1,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
29,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106,3,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
47,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
60,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,2,0,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
34,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
55,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
218,6,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,6,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
46,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,6,3,0,5,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1
48,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,3,5,4,9,1,5,0,4,0,0,0,0,0,0,0,0,9,1,1
96,7,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,2,0,8,3,1,5,0,4,0,0,0,0,0,0,0,0,0,6,1
41,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
497,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1
214,2,1,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
159,2,0,0,8,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
273,5,2,1,7,1,4,0,3,0,0,0,0,0,0,0,3,0,0,1
54,1,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
112,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,4,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,4,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,2,2,1,8,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
41,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,4,1,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
218,2,1,1,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
83,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
127,3,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
261,2,1,0,4,1,3,0,3,0,0,0,0,0,0,0,0,0,2,1
57,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,4,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,2,1,3,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
142,5,4,0,7,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1
75,3,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
46,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82,2,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,4,10,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
89,2,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
82,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
35,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
76,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,2,1,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,5,4,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
74,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
53,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,5,6,1,9,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
47,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,3,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1
101,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,9,3,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
227,2,0,1,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
39,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
214,2,0,1,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
219,2,0,1,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
53,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,5,1,1,10,1,6,1,17,0,0,0,0,0,0,0,0,5,0,1
68,4,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
62,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,2,1,2,7,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
90,2,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
51,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
197,12,2,1,8,1,3,0,2,0,0,0,0,0,0,1,0,0,0,1
120,3,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
74,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
120,1,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,4,0,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
133,2,1,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
56,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,2,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
177,2,1,1,3,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1
64,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
86,2,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
71,4,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
367,3,5,3,7,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
86,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,1,2,2,13,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
26,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,3,1,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1
37,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,2,9,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
108,3,1,4,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
157,5,1,4,8,1,2,0,0,0,0,0,3,1,0,0,0,0,0,1
49,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,5,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,3,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,2,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,2,2,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
222,2,3,4,8,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
114,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,1,9,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1
47,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
58,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,2,0,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
29,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
114,2,2,1,6,1,3,0,2,0,0,0,0,0,0,0,4,0,0,1
39,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,7,1,0,14,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1
72,4,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
260,5,0,1,7,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
32,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,2,0,0,6,1,7,0,6,0,0,0,0,0,0,0,0,0,1,1
63,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,2,1,1,10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,6,2,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
65,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101,5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
63,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
132,3,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
262,2,0,2,8,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
37,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,2,19,0,5,1,2,0,2,0,0,0,0,2,0,0,0,0,0,1
21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
161,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289,3,1,4,9,1,4,0,3,0,0,0,0,0,0,0,0,7,1,1
43,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,1,1,1,11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
255,3,4,4,10,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
